code,ingredient,dosage,name,price
2129004M1018,アプリンジン塩酸塩,１０ｍｇ１カプセル,アプリンジン塩酸塩１０ｍｇカプセル,12.9
2129004M1026,アプリンジン塩酸塩,１０ｍｇ１カプセル,アスペノンカプセル１０,23.0
2129004M2014,アプリンジン塩酸塩,２０ｍｇ１カプセル,アプリンジン塩酸塩２０ｍｇカプセル,19.8
2129004M2022,アプリンジン塩酸塩,２０ｍｇ１カプセル,アスペノンカプセル２０,35.2
2129005F1013,リン酸ジソピラミド,１５０ｍｇ１錠,リン酸ジソピラミド１５０ｍｇ徐放錠,12.0
2129005F1129,リン酸ジソピラミド,１５０ｍｇ１錠,リスモダンＲ錠１５０ｍｇ,26.8
2129005F1242,リン酸ジソピラミド,１５０ｍｇ１錠,ジソピラミド徐放錠１５０ｍｇ「ＶＴＲＳ」,23.6
2129006F1018,プロパフェノン塩酸塩,１５０ｍｇ１錠,プロパフェノン塩酸塩１５０ｍｇ錠,15.0
2129006F1026,プロパフェノン塩酸塩,１５０ｍｇ１錠,プロノン錠１５０ｍｇ,27.5
2129006F2014,プロパフェノン塩酸塩,１００ｍｇ１錠,プロパフェノン塩酸塩１００ｍｇ錠,16.5
2129006F2022,プロパフェノン塩酸塩,１００ｍｇ１錠,プロノン錠１００ｍｇ,25.1
2129007F1012,シベンゾリンコハク酸塩,５０ｍｇ１錠,シベンゾリンコハク酸塩５０ｍｇ錠,10.3
2129007F1020,シベンゾリンコハク酸塩,５０ｍｇ１錠,シベノール錠５０ｍｇ,19.6
2129007F2019,シベンゾリンコハク酸塩,１００ｍｇ１錠,シベンゾリンコハク酸塩１００ｍｇ錠,17.2
2129007F2027,シベンゾリンコハク酸塩,１００ｍｇ１錠,シベノール錠１００ｍｇ,32.7
2129008M1016,ピルシカイニド塩酸塩水和物,２５ｍｇ１カプセル,ピルシカイニド塩酸塩２５ｍｇカプセル,12.7
2129008M1024,ピルシカイニド塩酸塩水和物,２５ｍｇ１カプセル,サンリズムカプセル２５ｍｇ,24.1
2129008M2012,ピルシカイニド塩酸塩水和物,５０ｍｇ１カプセル,ピルシカイニド塩酸塩５０ｍｇカプセル,21.5
2129008M2020,ピルシカイニド塩酸塩水和物,５０ｍｇ１カプセル,サンリズムカプセル５０ｍｇ,40.9
2129009C1023,フレカイニド酢酸塩,１０％１ｇ,タンボコール細粒１０％,107.6
2129009F1020,フレカイニド酢酸塩,５０ｍｇ１錠,タンボコール錠５０ｍｇ,46.5
2129009F1038,フレカイニド酢酸塩,５０ｍｇ１錠,フレカイニド酢酸塩錠５０ｍｇ「ＫＯ」,16.2
2129009F1054,フレカイニド酢酸塩,５０ｍｇ１錠,フレカイニド酢酸塩錠５０ｍｇ「ＴＥ」,16.2
2129009F1062,フレカイニド酢酸塩,５０ｍｇ１錠,フレカイニド酢酸塩錠５０ｍｇ「ＶＴＲＳ」,16.2
2129009F2026,フレカイニド酢酸塩,１００ｍｇ１錠,タンボコール錠１００ｍｇ,80.6
2129009F2034,フレカイニド酢酸塩,１００ｍｇ１錠,フレカイニド酢酸塩錠１００ｍｇ「ＫＯ」,28.3
2129009F2050,フレカイニド酢酸塩,１００ｍｇ１錠,フレカイニド酢酸塩錠１００ｍｇ「ＴＥ」,28.3
2129009F2069,フレカイニド酢酸塩,１００ｍｇ１錠,フレカイニド酢酸塩錠１００ｍｇ「ＶＴＲＳ」,28.3
2129010F1014,アミオダロン塩酸塩,１００ｍｇ１錠,アミオダロン塩酸塩１００ｍｇ錠,77.4
2129010F1022,アミオダロン塩酸塩,１００ｍｇ１錠,アンカロン錠１００,77.4
2129010F3025,アミオダロン塩酸塩,５０ｍｇ１錠,アミオダロン塩酸塩速崩錠５０ｍｇ「ＴＥ」,46.8
2129011F1035,ベプリジル塩酸塩水和物,５０ｍｇ１錠,ベプリコール錠５０ｍｇ,38.5
2129011F1043,ベプリジル塩酸塩水和物,５０ｍｇ１錠,ベプリジル塩酸塩錠５０ｍｇ「ＴＥ」,20.3
2129011F2031,ベプリジル塩酸塩水和物,１００ｍｇ１錠,ベプリコール錠１００ｍｇ,73.3
2129011F2040,ベプリジル塩酸塩水和物,１００ｍｇ１錠,ベプリジル塩酸塩錠１００ｍｇ「ＴＥ」,38.7
2129012M1020,ピルメノール塩酸塩水和物,５０ｍｇ１カプセル,ピメノールカプセル５０ｍｇ,45.9
2129012M2027,ピルメノール塩酸塩水和物,１００ｍｇ１カプセル,ピメノールカプセル１００ｍｇ,80.1
2129013F1026,ソタロール塩酸塩,４０ｍｇ１錠,ソタコール錠４０ｍｇ,110.5
2129013F1034,ソタロール塩酸塩,４０ｍｇ１錠,ソタロール塩酸塩錠４０ｍｇ「ＴＥ」,40.0
2129013F2022,ソタロール塩酸塩,８０ｍｇ１錠,ソタコール錠８０ｍｇ,202.3
2129013F2030,ソタロール塩酸塩,８０ｍｇ１錠,ソタロール塩酸塩錠８０ｍｇ「ＴＥ」,72.4
2132003F1010,トリクロルメチアジド,２ｍｇ１錠,トリクロルメチアジド２ｍｇ錠,6.1
2132003F1257,トリクロルメチアジド,２ｍｇ１錠,フルイトラン錠２ｍｇ,9.8
2132003F1400,トリクロルメチアジド,２ｍｇ１錠,トリクロルメチアジド錠２ｍｇ「ＮＰ」,6.2
2132003F1419,トリクロルメチアジド,２ｍｇ１錠,トリクロルメチアジド錠２ｍｇ「イセイ」,6.2
2132003F1427,トリクロルメチアジド,２ｍｇ１錠,トリクロルメチアジド錠２ｍｇ「日医工」,6.2
2132003F1435,トリクロルメチアジド,２ｍｇ１錠,トリクロルメチアジド錠２ｍｇ「ツルハラ」,6.2
2132003F1443,トリクロルメチアジド,２ｍｇ１錠,トリクロルメチアジド錠２ｍｇ「ＪＧ」,6.2
2132003F1451,トリクロルメチアジド,２ｍｇ１錠,トリクロルメチアジド錠２ｍｇ「ＴＣＫ」,6.2
2132003F1460,トリクロルメチアジド,２ｍｇ１錠,トリクロルメチアジド錠２ｍｇ「トーワ」,6.2
2132003F3012,トリクロルメチアジド,１ｍｇ１錠,トリクロルメチアジド１ｍｇ錠,6.2
2132003F3039,トリクロルメチアジド,１ｍｇ１錠,フルイトラン錠１ｍｇ,9.8
2132004F1103,ヒドロクロロチアジド,２５ｍｇ１錠,ヒドロクロロチアジド錠２５ｍｇ「トーワ」,5.7
2132004F2037,ヒドロクロロチアジド,１２．５ｍｇ１錠,ヒドロクロロチアジド錠１２．５ｍｇ「トーワ」,5.7
2132004F3025,ヒドロクロロチアジド,１２．５ｍｇ１錠,ヒドロクロロチアジドＯＤ錠１２．５ｍｇ「トーワ」,5.7
2132006F1048,ベンチルヒドロクロロチアジド,４ｍｇ１錠,ベハイド錠４ｍｇ,5.5
2133001C1097,スピロノラクトン,１０％１ｇ,アルダクトンＡ細粒１０％,56.5
2133001F1018,スピロノラクトン,２５ｍｇ１錠,スピロノラクトン２５ｍｇ錠,5.7
2133001F1522,スピロノラクトン,２５ｍｇ１錠,アルダクトンＡ錠２５ｍｇ,14.5
2133001F1620,スピロノラクトン,２５ｍｇ１錠,スピロノラクトン錠２５ｍｇ「ＣＨ」,10.1
2133001F2057,スピロノラクトン,５０ｍｇ１錠,アルダクトンＡ錠５０ｍｇ,31.3
2133001F2197,スピロノラクトン,５０ｍｇ１錠,スピロノラクトン錠５０ｍｇ「ＣＨ」,7.8
2133002M1062,トリアムテレン,５０ｍｇ１カプセル,トリテレン・カプセル５０ｍｇ,20.6
2134001X1010,アセタゾラミド,１ｇ,アセタゾラミド,85.0
2134002F1109,アセタゾラミド,２５０ｍｇ１錠,ダイアモックス錠２５０ｍｇ,18.9
2135001F1128,メフルシド,２５ｍｇ１錠,バイカロン錠２５ｍｇ,10.1
2135001F1136,メフルシド,２５ｍｇ１錠,メフルシド錠２５ｍｇ「日医工」,6.1
2139001Q1039,イソソルビド,７０％２０ｇ１個,イソソルビド内服ゼリー７０％分包２０ｇ「日医工」,76.8
2139001Q2035,イソソルビド,７０％３０ｇ１個,イソソルビド内服ゼリー７０％分包３０ｇ「日医工」,103.9
2139001S1010,イソソルビド,７０％１ｍＬ,イソソルビド７０％液,2.7
2139001S1060,イソソルビド,７０％１ｍＬ,イソバイドシロップ７０％,2.9
2139001S2032,イソソルビド,７０％３０ｍＬ１包,イソバイドシロップ７０％分包３０ｍＬ,83.8
2139001S2040,イソソルビド,７０％３０ｍＬ１包,イソソルビド内用液７０％分包３０ｍＬ「ＣＥＯ」,103.9
2139001S3020,イソソルビド,７０％２０ｍＬ１包,イソバイドシロップ７０％分包２０ｍＬ,60.8
2139001S4027,イソソルビド,７０％２３ｍＬ１包,イソバイドシロップ７０％分包２３ｍＬ,65.3
2139001S5023,イソソルビド,７０％４０ｍＬ１包,イソソルビド内用液７０％分包４０ｍＬ「ＣＥＯ」,125.8
2139005C1048,フロセミド,４％１ｇ,フロセミド細粒４％「ＥＭＥＣ」,13.7
2139005F1010,フロセミド,２０ｍｇ１錠,フロセミド２０ｍｇ錠,6.1
2139005F1052,フロセミド,２０ｍｇ１錠,ラシックス錠２０ｍｇ,9.8
2139005F2016,フロセミド,４０ｍｇ１錠,フロセミド４０ｍｇ錠,6.4
2139005F2342,フロセミド,４０ｍｇ１錠,ラシックス錠４０ｍｇ,11.6
2139005F3012,フロセミド,１０ｍｇ１錠,フロセミド１０ｍｇ錠,6.1
2139005F3039,フロセミド,１０ｍｇ１錠,ラシックス錠１０ｍｇ,9.3
2139008F1013,アゾセミド,６０ｍｇ１錠,アゾセミド６０ｍｇ錠,12.3
2139008F1056,アゾセミド,６０ｍｇ１錠,ダイアート錠６０ｍｇ,17.7
2139008F2010,アゾセミド,３０ｍｇ１錠,アゾセミド３０ｍｇ錠,10.1
2139008F2028,アゾセミド,３０ｍｇ１錠,ダイアート錠３０ｍｇ,12.2
2139009F1026,トラセミド,４ｍｇ１錠,ルプラック錠４ｍｇ,15.6
2139009F1034,トラセミド,４ｍｇ１錠,トラセミド錠４ｍｇ「ＫＯ」,5.9
2139009F2022,トラセミド,８ｍｇ１錠,ルプラック錠８ｍｇ,25.3
2139009F2030,トラセミド,８ｍｇ１錠,トラセミド錠８ｍｇ「ＫＯ」,8.2
2139009F3029,トラセミド,４ｍｇ１錠,トラセミドＯＤ錠４ｍｇ「ＴＥ」,5.9
2139009F4025,トラセミド,８ｍｇ１錠,トラセミドＯＤ錠８ｍｇ「ＴＥ」,8.2
2139011D1022,トルバプタン,１％１ｇ,サムスカ顆粒１％,1316.6
2139011D1030,トルバプタン,１％１ｇ,トルバプタン顆粒１％「トーワ」,594.1
2139011D1049,トルバプタン,１％１ｇ,トルバプタン顆粒１％「サワイ」,594.1
2139011F3026,トルバプタン,７．５ｍｇ１錠,サムスカＯＤ錠７．５ｍｇ,836.3
2139011F3034,トルバプタン,７．５ｍｇ１錠,トルバプタンＯＤ錠７．５ｍｇ「ＤＳＥＰ」,361.0
2139011F3042,トルバプタン,７．５ｍｇ１錠,トルバプタンＯＤ錠７．５ｍｇ「ＴＥ」,361.0
2139011F3050,トルバプタン,７．５ｍｇ１錠,トルバプタンＯＤ錠７．５ｍｇ「オーツカ」,361.0
2139011F3069,トルバプタン,７．５ｍｇ１錠,トルバプタンＯＤ錠７．５ｍｇ「ニプロ」,361.0
2139011F3077,トルバプタン,７．５ｍｇ１錠,トルバプタンＯＤ錠７．５ｍｇ「ＫＭＰ」,429.5
2139011F3085,トルバプタン,７．５ｍｇ１錠,トルバプタンＯＤ錠７．５ｍｇ「サワイ」,361.0
2139011F3093,トルバプタン,７．５ｍｇ１錠,トルバプタンＯＤ錠７．５ｍｇ「トーワ」,361.0
2139011F4022,トルバプタン,１５ｍｇ１錠,サムスカＯＤ錠１５ｍｇ,1295.5
2139011F4030,トルバプタン,１５ｍｇ１錠,トルバプタンＯＤ錠１５ｍｇ「ＤＳＥＰ」,626.7
2139011F4049,トルバプタン,１５ｍｇ１錠,トルバプタンＯＤ錠１５ｍｇ「ＫＭＰ」,747.8
2139011F4057,トルバプタン,１５ｍｇ１錠,トルバプタンＯＤ錠１５ｍｇ「ＴＥ」,626.7
2139011F4065,トルバプタン,１５ｍｇ１錠,トルバプタンＯＤ錠１５ｍｇ「オーツカ」,626.7
2139011F4073,トルバプタン,１５ｍｇ１錠,トルバプタンＯＤ錠１５ｍｇ「サワイ」,626.7
2139011F4081,トルバプタン,１５ｍｇ１錠,トルバプタンＯＤ錠１５ｍｇ「トーワ」,626.7
2139011F4090,トルバプタン,１５ｍｇ１錠,トルバプタンＯＤ錠１５ｍｇ「ニプロ」,626.7
2142004B2015,ヒドララジン塩酸塩,１０％１ｇ,ヒドララジン塩酸塩散,8.4
2142004F1010,ヒドララジン塩酸塩,１０ｍｇ１錠,ヒドララジン塩酸塩錠,9.4
2142004F2017,ヒドララジン塩酸塩,２５ｍｇ１錠,ヒドララジン塩酸塩錠,9.8
2142004F3013,ヒドララジン塩酸塩,５０ｍｇ１錠,ヒドララジン塩酸塩錠,9.8
2143006B2011,レセルピン,０．１％１ｇ,レセルピン散０．１％,7.5
2143006F2013,レセルピン,０．２５ｍｇ１錠,レセルピン錠,9.8
2144001C1074,カプトプリル,５％１ｇ,カプトリル細粒５％,17.8
2144001F1011,カプトプリル,１２．５ｍｇ１錠,カプトプリル１２．５ｍｇ錠,5.7
2144001F1020,カプトプリル,１２．５ｍｇ１錠,カプトリル錠１２．５ｍｇ,9.2
2144001F2018,カプトプリル,２５ｍｇ１錠,カプトプリル２５ｍｇ錠,5.9
2144001F2026,カプトプリル,２５ｍｇ１錠,カプトリル錠２５ｍｇ,10.3
2144001N1059,カプトプリル,１８．７５ｍｇ１カプセル,カプトリル－Ｒカプセル１８．７５ｍｇ,23.7
2144002C1036,エナラプリルマレイン酸塩,１％１ｇ,エナラプリルマレイン酸塩細粒１％「アメル」,53.2
2144002F1016,エナラプリルマレイン酸塩,２．５ｍｇ１錠,エナラプリルマレイン酸塩２．５ｍｇ錠,10.1
2144002F1024,エナラプリルマレイン酸塩,２．５ｍｇ１錠,レニベース錠２．５,12.8
2144002F2012,エナラプリルマレイン酸塩,５ｍｇ１錠,エナラプリルマレイン酸塩５ｍｇ錠,10.1
2144002F2020,エナラプリルマレイン酸塩,５ｍｇ１錠,レニベース錠５,15.2
2144002F3019,エナラプリルマレイン酸塩,１０ｍｇ１錠,エナラプリルマレイン酸塩１０ｍｇ錠,10.1
2144002F3027,エナラプリルマレイン酸塩,１０ｍｇ１錠,レニベース錠１０,16.6
2144002F3205,エナラプリルマレイン酸塩,１０ｍｇ１錠,エナラプリルマレイン酸塩錠１０ｍｇ「ＪＧ」,11.1
2144002F3248,エナラプリルマレイン酸塩,１０ｍｇ１錠,エナラプリルマレイン酸塩錠１０ｍｇ「オーハラ」,11.1
2144002F3264,エナラプリルマレイン酸塩,１０ｍｇ１錠,エナラプリルマレイン酸塩錠１０ｍｇ「トーワ」,11.1
2144002F3272,エナラプリルマレイン酸塩,１０ｍｇ１錠,エナラプリルマレイン酸塩錠１０ｍｇ「サワイ」,11.1
2144002F3299,エナラプリルマレイン酸塩,１０ｍｇ１錠,エナラプリルマレイン酸塩錠１０ｍｇ「ケミファ」,11.1
2144002F3302,エナラプリルマレイン酸塩,１０ｍｇ１錠,エナラプリルマレイン酸塩錠１０ｍｇ「ＮｉｋＰ」,11.1
2144002F3310,エナラプリルマレイン酸塩,１０ｍｇ１錠,エナラプリルマレイン酸塩錠１０ｍｇ「日新」,11.1
2144002F3329,エナラプリルマレイン酸塩,１０ｍｇ１錠,エナラプリルマレイン酸塩錠１０ｍｇ「フソー」,11.1
2144002F3345,エナラプリルマレイン酸塩,１０ｍｇ１錠,エナラプリルマレイン酸塩錠１０ｍｇ「杏林」,11.1
2144002F3361,エナラプリルマレイン酸塩,１０ｍｇ１錠,エナラプリルマレイン酸塩錠１０ｍｇ「アメル」,11.1
2144002F3388,エナラプリルマレイン酸塩,１０ｍｇ１錠,エナラプリルマレイン酸塩錠１０ｍｇ「ＥＭＥＣ」,11.1
2144002F3396,エナラプリルマレイン酸塩,１０ｍｇ１錠,エナラプリルマレイン酸塩錠１０ｍｇ「ＶＴＲＳ」,11.1
2144003F1010,アラセプリル,１２．５ｍｇ１錠,アラセプリル１２．５ｍｇ錠,9.1
2144003F2017,アラセプリル,２５ｍｇ１錠,アラセプリル２５ｍｇ錠,9.8
2144003F2025,アラセプリル,２５ｍｇ１錠,セタプリル錠２５ｍｇ,17.0
2144003F3080,アラセプリル,５０ｍｇ１錠,アラセプリル錠５０ｍｇ「日医工」,9.8
2144003F3102,アラセプリル,５０ｍｇ１錠,アラセプリル錠５０ｍｇ「ＪＧ」,9.8
2144003F3110,アラセプリル,５０ｍｇ１錠,アラセプリル錠５０ｍｇ「日新」,9.8
2144004F1023,デラプリル塩酸塩,７．５ｍｇ１錠,アデカット７．５ｍｇ錠,14.4
2144004F2020,デラプリル塩酸塩,１５ｍｇ１錠,アデカット１５ｍｇ錠,23.0
2144004F3026,デラプリル塩酸塩,３０ｍｇ１錠,アデカット３０ｍｇ錠,35.6
2144006F1014,リシノプリル水和物,５ｍｇ１錠,リシノプリル５ｍｇ錠,10.1
2144006F1030,リシノプリル水和物,５ｍｇ１錠,ロンゲス錠５ｍｇ,17.3
2144006F2010,リシノプリル水和物,１０ｍｇ１錠,リシノプリル１０ｍｇ錠,10.1
2144006F2037,リシノプリル水和物,１０ｍｇ１錠,ロンゲス錠１０ｍｇ,20.7
2144006F2169,リシノプリル水和物,１０ｍｇ１錠,リシノプリル錠１０ｍｇ「サワイ」,11.7
2144006F3017,リシノプリル水和物,２０ｍｇ１錠,リシノプリル２０ｍｇ錠,10.3
2144006F3033,リシノプリル水和物,２０ｍｇ１錠,ロンゲス錠２０ｍｇ,23.0
2144006F3041,リシノプリル水和物,２０ｍｇ１錠,リシノプリル錠２０ｍｇ「トーワ」,14.7
2144006F3106,リシノプリル水和物,２０ｍｇ１錠,リシノプリル錠２０ｍｇ「オーハラ」,14.7
2144006F3149,リシノプリル水和物,２０ｍｇ１錠,リシノプリル錠２０ｍｇ「ＮＩＧ」,14.7
2144007F1019,ベナゼプリル塩酸塩,２．５ｍｇ１錠,ベナゼプリル塩酸塩２．５ｍｇ錠,8.5
2144007F1027,ベナゼプリル塩酸塩,２．５ｍｇ１錠,チバセン錠２．５ｍｇ,16.4
2144007F2015,ベナゼプリル塩酸塩,５ｍｇ１錠,ベナゼプリル塩酸塩５ｍｇ錠,14.2
2144007F2023,ベナゼプリル塩酸塩,５ｍｇ１錠,チバセン錠５ｍｇ,29.7
2144007F3011,ベナゼプリル塩酸塩,１０ｍｇ１錠,ベナゼプリル塩酸塩１０ｍｇ錠,28.3
2144007F3020,ベナゼプリル塩酸塩,１０ｍｇ１錠,チバセン錠１０ｍｇ,59.4
2144008F1013,イミダプリル塩酸塩,２．５ｍｇ１錠,イミダプリル塩酸塩２．５ｍｇ錠,10.1
2144008F1021,イミダプリル塩酸塩,２．５ｍｇ１錠,タナトリル錠２．５,19.9
2144008F2010,イミダプリル塩酸塩,５ｍｇ１錠,イミダプリル塩酸塩５ｍｇ錠,16.2
2144008F2028,イミダプリル塩酸塩,５ｍｇ１錠,タナトリル錠５,34.0
2144008F3016,イミダプリル塩酸塩,１０ｍｇ１錠,イミダプリル塩酸塩１０ｍｇ錠,32.8
2144008F3024,イミダプリル塩酸塩,１０ｍｇ１錠,タナトリル錠１０,64.8
2144009F1018,テモカプリル塩酸塩,１ｍｇ１錠,テモカプリル塩酸塩１ｍｇ錠,10.1
2144009F1026,テモカプリル塩酸塩,１ｍｇ１錠,エースコール錠１ｍｇ,20.0
2144009F1182,テモカプリル塩酸塩,１ｍｇ１錠,テモカプリル塩酸塩錠１ｍｇ「フェルゼン」,15.2
2144009F2014,テモカプリル塩酸塩,２ｍｇ１錠,テモカプリル塩酸塩２ｍｇ錠,17.7
2144009F2022,テモカプリル塩酸塩,２ｍｇ１錠,エースコール錠２ｍｇ,37.2
2144009F3010,テモカプリル塩酸塩,４ｍｇ１錠,テモカプリル塩酸塩４ｍｇ錠,35.8
2144009F3029,テモカプリル塩酸塩,４ｍｇ１錠,エースコール錠４ｍｇ,75.2
2144011F1015,トランドラプリル,０．５ｍｇ１錠,トランドラプリル０．５ｍｇ錠,13.0
2144011F1023,トランドラプリル,０．５ｍｇ１錠,オドリック錠０．５ｍｇ,21.6
2144011F1090,トランドラプリル,０．５ｍｇ１錠,トランドラプリル錠０．５ｍｇ「サワイ」,15.4
2144011F2011,トランドラプリル,１ｍｇ１錠,トランドラプリル１ｍｇ錠,16.1
2144011F2020,トランドラプリル,１ｍｇ１錠,オドリック錠１ｍｇ,24.2
2144012F1010,ペリンドプリルエルブミン,２ｍｇ１錠,ペリンドプリルエルブミン２ｍｇ錠,17.3
2144012F1028,ペリンドプリルエルブミン,２ｍｇ１錠,コバシル錠２ｍｇ,32.9
2144012F2016,ペリンドプリルエルブミン,４ｍｇ１錠,ペリンドプリルエルブミン４ｍｇ錠,30.3
2144012F2024,ペリンドプリルエルブミン,４ｍｇ１錠,コバシル錠４ｍｇ,57.6
2145001F1019,メチルドパ水和物,１２５ｍｇ１錠,メチルドパ錠,10.4
2145001F1043,メチルドパ水和物,１２５ｍｇ１錠,メチルドパ錠（ツルハラ）１２５,13.7
2145001F2015,メチルドパ水和物,２５０ｍｇ１錠,メチルドパ錠,16.5
2145001F2040,メチルドパ水和物,２５０ｍｇ１錠,アルドメット錠２５０,16.8
2149001F1034,クロニジン塩酸塩,０．０７５ｍｇ１錠,カタプレス錠７５μｇ,5.9
2149001F2065,クロニジン塩酸塩,０．１５ｍｇ１錠,カタプレス錠１５０μｇ,5.9
2149002F1128,プラゾシン塩酸塩,０．５ｍｇ１錠,ミニプレス錠０．５ｍｇ,5.9
2149002F2159,プラゾシン塩酸塩,１ｍｇ１錠,ミニプレス錠１ｍｇ,8.9
2149009F1030,ラベタロール塩酸塩,５０ｍｇ１錠,トランデート錠５０ｍｇ,10.1
2149009F1081,ラベタロール塩酸塩,５０ｍｇ１錠,ラベタロール塩酸塩錠５０ｍｇ「トーワ」,6.2
2149009F2010,ラベタロール塩酸塩,１００ｍｇ１錠,ラベタロール塩酸塩１００ｍｇ錠,9.8
2149009F2037,ラベタロール塩酸塩,１００ｍｇ１錠,トランデート錠１００ｍｇ,17.9
2149010F1017,メトプロロール酒石酸塩,２０ｍｇ１錠,メトプロロール酒石酸塩２０ｍｇ錠,7.4
2149010F1025,メトプロロール酒石酸塩,２０ｍｇ１錠,セロケン錠２０ｍｇ,10.1
2149010F1033,メトプロロール酒石酸塩,２０ｍｇ１錠,ロプレソール錠２０ｍｇ,10.1
2149010F2013,メトプロロール酒石酸塩,４０ｍｇ１錠,メトプロロール酒石酸塩４０ｍｇ錠,7.5
2149010F2072,メトプロロール酒石酸塩,４０ｍｇ１錠,ロプレソール錠４０ｍｇ,12.8
2149010G1047,メトプロロール酒石酸塩,１２０ｍｇ１錠,セロケンＬ錠１２０ｍｇ,73.6
2149010G1055,メトプロロール酒石酸塩,１２０ｍｇ１錠,ロプレソールＳＲ錠１２０ｍｇ,70.3
2149012F1024,インダパミド,１ｍｇ１錠,テナキシル錠１ｍｇ,10.1
2149012F1059,インダパミド,１ｍｇ１錠,ナトリックス錠１,10.1
2149012F2020,インダパミド,２ｍｇ１錠,ナトリックス錠２,14.9
2149012F2039,インダパミド,２ｍｇ１錠,テナキシル錠２ｍｇ,19.2
2149014M1065,プロプラノロール塩酸塩,６０ｍｇ１カプセル,プロプラノロール塩酸塩徐放カプセル６０ｍｇ「サワイ」,20.5
2149015F1028,ブナゾシン塩酸塩,０．５ｍｇ１錠,デタントール錠０．５ｍｇ,10.1
2149015F2024,ブナゾシン塩酸塩,１ｍｇ１錠,デタントール錠１ｍｇ,16.6
2149015G1023,ブナゾシン塩酸塩,３ｍｇ１錠,デタントールＲ錠３ｍｇ,30.0
2149015G2020,ブナゾシン塩酸塩,６ｍｇ１錠,デタントールＲ錠６ｍｇ,59.1
2149017F1035,グアナベンズ酢酸塩,２ｍｇ１錠,ワイテンス錠２ｍｇ,11.5
2149018F1021,アモスラロール塩酸塩,１０ｍｇ１錠,ローガン錠１０ｍｇ,18.9
2149019B1059,ニカルジピン塩酸塩,１０％１ｇ,ペルジピン散１０％,43.5
2149019F1018,ニカルジピン塩酸塩,１０ｍｇ１錠,ニカルジピン塩酸塩１０ｍｇ錠,5.7
2149019F1069,ニカルジピン塩酸塩,１０ｍｇ１錠,ペルジピン錠１０ｍｇ,6.4
2149019F1158,ニカルジピン塩酸塩,１０ｍｇ１錠,ニカルジピン塩酸塩錠１０ｍｇ「ツルハラ」,8.6
2149019F2014,ニカルジピン塩酸塩,２０ｍｇ１錠,ニカルジピン塩酸塩２０ｍｇ錠,5.7
2149019F2170,ニカルジピン塩酸塩,２０ｍｇ１錠,ペルジピン錠２０ｍｇ,9.4
2149019F2294,ニカルジピン塩酸塩,２０ｍｇ１錠,ニカルジピン塩酸塩錠２０ｍｇ「ツルハラ」,8.6
2149019N1160,ニカルジピン塩酸塩,２０ｍｇ１カプセル,ペルジピンＬＡカプセル２０ｍｇ,9.5
2149019N2175,ニカルジピン塩酸塩,４０ｍｇ１カプセル,ペルジピンＬＡカプセル４０ｍｇ,9.9
2149020N1031,ウラピジル,１５ｍｇ１カプセル,エブランチルカプセル１５ｍｇ,15.8
2149020N2038,ウラピジル,３０ｍｇ１カプセル,エブランチルカプセル３０ｍｇ,35.4
2149021F1031,ニプラジロール,３ｍｇ１錠,ハイパジールコーワ錠３,25.2
2149021F2020,ニプラジロール,６ｍｇ１錠,ハイパジールコーワ錠６,47.1
2149022F1010,ニルバジピン,２ｍｇ１錠,ニルバジピン２ｍｇ錠,9.8
2149022F1028,ニルバジピン,２ｍｇ１錠,ニバジール錠２ｍｇ,10.1
2149022F2016,ニルバジピン,４ｍｇ１錠,ニルバジピン４ｍｇ錠,10.1
2149022F2024,ニルバジピン,４ｍｇ１錠,ニバジール錠４ｍｇ,17.8
2149023F1030,テラゾシン塩酸塩水和物,０．２５ｍｇ１錠,バソメット錠０．２５ｍｇ,8.2
2149023F2037,テラゾシン塩酸塩水和物,０．５ｍｇ１錠,バソメット錠０．５ｍｇ,13.6
2149023F3033,テラゾシン塩酸塩水和物,１ｍｇ１錠,バソメット錠１ｍｇ,24.8
2149023F4030,テラゾシン塩酸塩水和物,２ｍｇ１錠,バソメット錠２ｍｇ,46.8
2149025N1034,カルテオロール塩酸塩,１５ｍｇ１カプセル,ミケランＬＡカプセル１５ｍｇ,47.6
2149026F1018,ドキサゾシンメシル酸塩,０．５ｍｇ１錠,ドキサゾシンメシル酸塩０．５ｍｇ錠,10.1
2149026F1026,ドキサゾシンメシル酸塩,０．５ｍｇ１錠,カルデナリン錠０．５ｍｇ,10.9
2149026F2014,ドキサゾシンメシル酸塩,１ｍｇ１錠,ドキサゾシンメシル酸塩１ｍｇ錠,10.1
2149026F2022,ドキサゾシンメシル酸塩,１ｍｇ１錠,カルデナリン錠１ｍｇ,17.0
2149026F3010,ドキサゾシンメシル酸塩,２ｍｇ１錠,ドキサゾシンメシル酸塩２ｍｇ錠,10.1
2149026F3029,ドキサゾシンメシル酸塩,２ｍｇ１錠,カルデナリン錠２ｍｇ,20.2
2149026F4017,ドキサゾシンメシル酸塩,４ｍｇ１錠,ドキサゾシンメシル酸塩４ｍｇ錠,11.3
2149026F4025,ドキサゾシンメシル酸塩,４ｍｇ１錠,カルデナリン錠４ｍｇ,32.4
2149026F4122,ドキサゾシンメシル酸塩,４ｍｇ１錠,ドキサゾシン錠４ｍｇ「ＥＭＥＣ」,19.0
2149026F4130,ドキサゾシンメシル酸塩,４ｍｇ１錠,ドキサゾシン錠４ｍｇ「ＹＤ」,19.0
